,identificador,fecha_prestamo,solicitud_prestamo,estado_prestamo,aceptacion_prestamo,meses_prestamo,razon_intereses,pago_mensual,grado,sub_grado,estado_verificacion,enlace,estado,pago_efectuado
5698,49247193,May-15,24000.0,Current,24000.0, 60 months,14.65,566.56,C,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49247193,DC,4512.95
5699,46843360,Apr-15,8000.0,Current,8000.0, 36 months,17.57,287.5,D,,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46843360,DC,2284.38
5700,63386534,Nov-15,24000.0,Current,24000.0, 60 months,13.67,554.35,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63386534,IN,1172.25
5701,65757263,Nov-15,22400.0,Current,22400.0, 36 months,,700.8,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65757263,NC,690.97
5702,54818661,Jul-15,6400.0,Current,6400.0, 36 months,,213.46,C,C1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54818661,SC,1077.15
5703,50657560,Jun-15,9600.0,Current,9600.0, 36 months,,316.71,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50657560,TX,2869.0
5704,67376484,Dec-15,20400.0,Current,20400.0, 60 months,13.18,466.05,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67376484,NY,
5705,63124138,Oct-15,15000.0,Current,15000.0, 36 months,,451.73,A,A1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63124138,OH,1350.76
5706,61016795,Oct-15,20000.0,Current,20000.0, 36 months,,619.93,A,A4,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61016795,FL,1896.09
5707,43420998,Mar-15,25000.0,Fully Paid,25000.0, 36 months,16.99,891.2,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43420998,NJ,25224.18
5708,39711438,Jan-15,12000.0,Current,12000.0, 36 months,,404.27,C,C2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39711438,WA,4429.65
5709,50849214,Jun-15,15000.0,,15000.0, 60 months,14.65,354.1,C,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50849214,WA,2466.49
5710,60575302,Sep-15,8000.0,Current,8000.0, 36 months,,,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60575302,FL,1012.01
5711,58493049,Aug-15,20000.0,Current,20000.0, 60 months,,424.85,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58493049,NY,1688.3
5712,62409550,Oct-15,3250.0,Current,3250.0, 36 months,16.99,115.86,D,D3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62409550,NY,228.65
5713,50526472,Jun-15,5100.0,Current,5100.0, 36 months,,170.11,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50526472,CA,1190.77
5714,55583450,Aug-15,15000.0,Current,15000.0, 60 months,19.99,397.33,E,E4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55583450,PA,1969.99
5715,44796875,Apr-15,24000.0,,24000.0, 60 months,,485.38,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44796875,NY,4357.9
5716,62316342,Oct-15,8000.0,Current,8000.0, 36 months,,246.62,,A3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62316342,CO,487.12
5717,53504538,Jul-15,7500.0,Current,7500.0, 36 months,,250.15,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53504538,CO,1490.66
5718,66300263,Dec-15,,Current,18000.0, 60 months,13.18,411.22,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66300263,NJ,398.04
5719,55574631,Jul-15,21600.0,,21600.0, 36 months,,659.47,A,A2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55574631,AL,3289.86
5720,55290957,Jul-15,6500.0,Current,6500.0, 36 months,,209.71,B,B3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55290957,CA,1261.86
5721,67376966,Dec-15,12000.0,Current,12000.0, 36 months,,378.15,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67376966,MO,366.98
5722,65109075,Nov-15,25000.0,Current,25000.0, 60 months,16.55,615.29,D,D2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65109075,IN,1207.59
5723,65812046,Nov-15,4400.0,Current,4400.0, 36 months,16.99,156.86,D,D3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65812046,KS,305.41
5724,55717501,Aug-15,3000.0,Current,3000.0, 36 months,,93.86,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55717501,FL,467.98
5725,57364565,Jul-15,15100.0,Current,15100.0, 60 months,26.77,459.01,,G1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57364565,FL,2250.14
5726,68262584,Dec-15,24000.0,Issued,24000.0, 36 months,,722.76,A,A1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=68262584,WA,0.0
5727,38648480,Jan-15,15000.0,Late (31-120 days),15000.0, 60 months,14.31,,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38648480,CA,3156.68
5728,46702695,Apr-15,15000.0,Current,15000.0, 60 months,,338.93,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46702695,NH,2690.29
5729,65693743,Nov-15,7200.0,Current,7200.0, 36 months,,237.4,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65693743,FL,232.8
5730,54117847,Jul-15,10000.0,Current,10000.0, 36 months,,318.79,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54117847,OR,1902.55
5731,41308811,Feb-15,15000.0,Current,15000.0, 60 months,,330.12,B,B5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41308811,TX,3291.59
5732,47757438,May-15,8000.0,Current,8000.0, 36 months,16.55,283.44,D,D2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=47757438,OK,2260.16
5733,65672940,Nov-15,9600.0,Current,9600.0, 36 months,13.18,324.3,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65672940,PA,310.24
5734,50505484,May-15,21000.0,Current,21000.0, 36 months,13.33,710.92,,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50505484,CO,4945.34
5735,52028848,Jun-15,5550.0,Current,5550.0, 36 months,,174.38,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52028848,TN,1043.76
5736,63524691,Nov-15,5100.0,Current,5100.0, 36 months,17.86,184.02,D,D5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63524691,MI,209.32
5737,67456578,Dec-15,35000.0,Current,35000.0, 60 months,,892.59,E,E1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67456578,NE,
5738,66504338,Dec-15,16000.0,Current,16000.0, 36 months,,510.07,,B2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66504338,TX,0.0
5739,57713885,Aug-15,14500.0,Current,14500.0, 36 months,,,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57713885,OR,2760.94
5740,51576230,Jun-15,3600.0,Current,3600.0, 36 months,14.65,124.18,C,C5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51576230,,866.33
5741,49533715,Jun-15,7200.0,Current,7200.0, 36 months,,223.18,A,A4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49533715,AZ,1556.45
5742,53322319,Jun-15,10000.0,Current,10000.0, 36 months,15.61,349.65,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53322319,AZ,2430.21
5743,62326616,Oct-15,14325.0,Current,14325.0, 60 months,17.57,360.42,D,D4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62326616,,1032.32
5744,64380885,Nov-15,28000.0,Current,28000.0, 36 months,,867.9,A,A4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64380885,CA,1724.51
5745,61479687,Oct-15,35000.0,Current,35000.0, 60 months,26.77,1063.94,G,G1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61479687,,3139.77
5746,50635552,May-15,12200.0,Current,12200.0, 36 months,14.65,420.83,,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50635552,CA,2925.95
5747,55290206,Jul-15,2500.0,Current,2500.0, 36 months,,78.22,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55290206,IL,468.22
5748,56622719,Jul-15,17050.0,Current,17050.0, 36 months,,513.46,,A1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56622719,TX,3055.56
5749,56019856,Aug-15,10000.0,Current,10000.0, 36 months,,301.15,A,A1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56019856,FL,1502.79
5750,57307015,Aug-15,35000.0,Current,35000.0, 36 months,13.33,1184.86,C,C3,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57307015,TX,15872.46
5751,58663078,Aug-15,3400.0,Current,3400.0, 36 months,15.61,118.89,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58663078,MD,591.5
5752,61046731,Oct-15,24000.0,Current,, 36 months,,791.77,B,B5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61046731,NV,2359.94
5753,46254947,Apr-15,2200.0,Fully Paid,2200.0, 36 months,,79.07,D,D4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46254947,CA,2351.95
5754,60696939,Sep-15,18000.0,Current,18000.0, 60 months,17.57,452.89,D,D4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60696939,NC,1341.1
5755,38151414,Jan-15,26800.0,Current,26800.0, 60 months,14.31,627.91,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38151414,CA,
5756,65494242,Nov-15,27200.0,Current,27200.0, 36 months,,850.97,A,A5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65494242,SC,1678.09
5757,55258420,Aug-15,20000.0,Current,20000.0, 36 months,,637.58,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55258420,IL,3187.15
5758,64057634,Nov-15,13000.0,Current,13000.0, 36 months,,425.55,B,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64057634,IL,843.16
5759,48030293,May-15,,Current,12800.0, 36 months,,422.28,B,B5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48030293,CA,2982.04
5760,52949296,Jul-15,28000.0,Current,28000.0, 36 months,,854.87,A,A2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52949296,PA,5119.51
5761,60781903,Oct-15,5000.0,Current,, 36 months,,164.96,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60781903,NV,491.68
5762,63485494,Oct-15,11875.0,Current,11875.0, 36 months,13.33,402.01,C,C3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63485494,WI,795.23
5763,38171495,Jan-15,11325.0,Current,11325.0, 60 months,17.86,,D,D5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38171495,GA,3418.17
5764,50447016,Jun-15,,Current,25000.0, 60 months,15.61,602.79,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50447016,PA,4176.17
5765,49994278,,12000.0,Current,12000.0, 36 months,,361.38,A,A1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49994278,NY,2522.57
5766,62083468,Oct-15,22675.0,Current,22675.0, 60 months,20.99,613.31,E,E5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62083468,,1839.93
5767,64792994,Nov-15,24000.0,Current,24000.0, 60 months,,500.19,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64792994,MI,975.93
5768,39260731,Jan-15,22950.0,Charged Off,22950.0, 36 months,,787.84,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39260731,NC,6155.98
5769,51726225,Jun-15,4000.0,Current,, 36 months,13.33,135.42,C,C3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51726225,GA,944.98
5770,56060577,Jul-15,8850.0,Current,8850.0, 36 months,,296.88,C,C2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56060577,FL,1478.16
5771,55203544,Jul-15,11400.0,Current,11400.0, 60 months,22.99,321.31,F,F2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55203544,CA,1591.99
5772,56642415,Aug-15,35000.0,Fully Paid,35000.0, 36 months,16.99,1247.68,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56642415,CA,
5773,41196604,Feb-15,2000.0,Current,2000.0, 36 months,,66.71,C,C1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41196604,,665.73
5774,57723234,,15000.0,Current,15000.0, 36 months,,483.94,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57723234,CA,1927.44
5775,54900973,Aug-15,6400.0,Current,6400.0, 36 months,13.33,216.66,C,C3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54900973,NJ,1073.82
5776,49833585,May-15,,Current,35000.0, 60 months,13.33,802.29,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=49833585,NY,5564.19
5777,45212367,Apr-15,17000.0,Current,17000.0,,,354.3,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45212367,AZ,3141.87
5778,66402690,Dec-15,12000.0,Current,12000.0, 60 months,18.49,307.93,E,E2,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66402690,FL,295.6
5779,62166214,Nov-15,28000.0,Current,28000.0, 60 months,14.33,656.32,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62166214,NC,
5780,41266428,Feb-15,6000.0,Fully Paid,6000.0, 36 months,13.99,205.04,,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41266428,AZ,6449.26
5781,59925182,Sep-15,25000.0,Current,25000.0, 36 months,,782.15,,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59925182,TX,3101.2
5782,58081181,Aug-15,9600.0,Current,9600.0, 36 months,,301.63,B,B1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58081181,NY,1210.67
5783,55390656,Jul-15,17000.0,Current,17000.0, 60 months,21.99,469.43,F,F1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55390656,,2326.38
5784,52007682,Jun-15,15000.0,Current,15000.0,,,483.94,B,B3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52007682,NC,3370.93
5785,48544755,May-15,35000.0,Current,35000.0, 36 months,13.33,,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48544755,NY,9452.96
5786,59122053,Sep-15,15000.0,Current,15000.0, 60 months,13.99,348.95,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59122053,NY,1366.65
5787,46366464,Apr-15,25000.0,Current,25000.0, 36 months,,764.98,A,A2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46366464,AZ,
5788,65754756,Nov-15,35000.0,Current,35000.0, 60 months,15.41,840.2,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65754756,MI,765.29
5789,46807669,Apr-15,7350.0,Current,7350.0, 36 months,,230.94,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46807669,CO,1840.84
5790,46810245,Apr-15,35000.0,Current,35000.0, 60 months,16.99,869.66,,D3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46810245,FL,6924.24
5791,55330505,Jul-15,4000.0,Current,4000.0, 36 months,,133.42,C,C1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55330505,WA,664.37
5792,50263847,May-15,33975.0,Current,33975.0, 60 months,18.55,872.94,E,E2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50263847,WI,6075.57
5793,67236094,Dec-15,18000.0,Current,18000.0, 60 months,18.49,461.9,,E2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67236094,LA,443.41
5794,56090189,Jul-15,16500.0,Current,16500.0, 36 months,,503.76,A,A2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56090189,FL,3744.28
5795,52374178,Jun-15,15000.0,Current,15000.0, 36 months,,500.3,C,,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52374178,CA,3440.65
5796,39877750,Jan-15,11000.0,Current,11000.0, 60 months,18.54,282.57,,E1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39877750,NC,3096.94
5797,61479125,Oct-15,16000.0,Current,16000.0, 36 months,14.65,551.91,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61479125,CA,1642.71
5798,65646506,Nov-15,15000.0,Current,15000.0, 36 months,,478.19,,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65646506,CO,899.07
5799,64771609,Nov-15,15000.0,Current,15000.0, 36 months,,498.58,C,C1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64771609,KS,911.8
5800,62146665,Oct-15,12000.0,Current,12000.0, 36 months,16.55,425.16,D,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62146665,OH,839.29
5801,46234823,Apr-15,5000.0,Current,5000.0, 36 months,15.61,174.83,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46234823,NC,1569.13
5802,51075509,Jun-15,28000.0,Current,28000.0, 60 months,,570.16,,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51075509,MI,3965.67
5803,56934564,Sep-15,16800.0,Current,16800.0, 36 months,13.99,574.11,C,,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56934564,IN,2283.38
5804,38534197,Jan-15,9000.0,Current,9000.0, 36 months,14.31,308.96,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38534197,NY,3700.36
5805,44017012,Apr-15,35000.0,Current,, 60 months,14.65,826.24,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44017012,WA,7379.19
5806,44797289,Apr-15,18000.0,Current,18000.0, 36 months,,573.83,B,B2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44797289,TX,5155.3
5807,51850228,Jun-15,17000.0,Current,17000.0, 36 months,,531.86,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51850228,CA,7785.1
5808,51165823,Jun-15,20000.0,Current,20000.0, 60 months,16.99,496.95,D,D3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51165823,OR,3074.87
5809,60275898,,8950.0,Current,8950.0, 36 months,13.99,305.85,C,C4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60275898,TX,1209.49
5810,59129453,Aug-15,20000.0,Current,20000.0, 60 months,15.61,482.23,D,D1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59129453,VA,1911.58
5811,59572298,Sep-15,7000.0,Current,7000.0, 36 months,,216.98,A,A4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59572298,NY,865.1
5812,60636365,Oct-15,20000.0,Current,20000.0, 36 months,13.33,677.07,C,C3,,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60636365,IL,1929.55
5813,52046672,Jun-15,1675.0,Current,1675.0,,13.33,56.71,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52046672,NY,395.73
5814,40501709,Feb-15,12000.0,Current,12000.0, 36 months,,367.74,A,,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40501709,OH,4040.81
5815,58662659,Aug-15,7800.0,Current,7800.0, 36 months,,248.66,B,B2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58662659,MA,1239.33
5816,42405727,Mar-15,30000.0,Current,30000.0, 60 months,17.57,754.81,D,D4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42405727,CA,7489.53
5817,62409117,Nov-15,11200.0,Current,11200.0, 60 months,14.65,264.4,C,C5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62409117,NC,519.68
5818,44142419,Apr-15,15000.0,Current,15000.0, 36 months,,469.29,A,A5,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44142419,MI,4317.03
5819,43369915,Mar-15,11125.0,Fully Paid,11125.0, 36 months,,380.18,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43369915,OH,11245.87
5820,40382999,Feb-15,20000.0,Current,20000.0, 60 months,,444.79,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40382999,MD,4879.37
5821,54533765,Jul-15,16000.0,Current,16000.0, 60 months,13.33,366.76,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54533765,CA,2176.86
5822,60486855,Sep-15,12000.0,Current,12000.0, 36 months,,377.04,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60486855,CO,1125.67
5823,53444736,Jul-15,30000.0,Current,30000.0,,,610.88,B,B1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53444736,MI,3651.65
5824,45314497,Apr-15,8375.0,Fully Paid,8375.0, 36 months,14.65,288.89,C,C5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=45314497,NJ,9040.07
5825,46614875,Apr-15,10000.0,Current,10000.0, 36 months,13.99,341.73,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46614875,OH,2718.3
5826,55933165,Aug-15,2400.0,Current,2400.0, 36 months,,79.18,B,B5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55933165,TX,392.83
5827,14550531,Oct-15,32000.0,Current,32000.0, 36 months,,1005.43,B,B1,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=14550531,,3089.0
5828,41246810,Feb-15,24000.0,Charged Off,24000.0, 60 months,13.33,550.14,C,C3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=41246810,NJ,1614.87
5829,63327148,Oct-15,13000.0,Current,13000.0, 36 months,,414.43,B,B2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63327148,NJ,815.61
5830,66642268,Dec-15,12000.0,Current,12000.0,,,375.43,A,A5,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66642268,ME,370.17
5831,39749843,Jan-15,23000.0,Current,23000.0, 60 months,,565.33,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39749843,CA,6731.28
5832,64018180,Nov-15,11875.0,Current,11875.0, 36 months,13.67,,C,C4,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64018180,AL,731.26
5833,65884944,Dec-15,12000.0,Current,12000.0, 36 months,,361.38,A,A1,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65884944,CA,357.83
5834,60801485,Oct-15,35000.0,Current,35000.0, 60 months,25.78,1043.37,F,F5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60801485,NY,3079.98
5835,57194628,Aug-15,8000.0,Current,, 36 months,,266.83,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57194628,CT,1339.61
5836,43579531,Mar-15,3000.0,Current,3000.0, 36 months,,94.26,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43579531,TX,845.61
5837,65128519,Nov-15,30000.0,Current,30000.0, 36 months,,942.59,B,B1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65128519,TN,1864.73
5838,65642703,Nov-15,25000.0,Current,25000.0, 60 months,17.86,632.94,D,D5,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65642703,KS,1216.27
5839,50426144,,20500.0,Current,20500.0, 36 months,,653.52,B,B2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50426144,NY,4604.96
5840,40674765,Feb-15,1200.0,Current,1200.0, 36 months,,38.72,B,B3,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40674765,IL,386.53
5841,57236834,Aug-15,5000.0,Current,5000.0, 36 months,,163.67,,B4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=57236834,NJ,812.24
5842,44142576,Apr-15,14600.0,Current,14600.0, 60 months,20.49,390.81,E,E4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44142576,,3500.67
5843,61018608,Oct-15,18025.0,Current,18025.0, 36 months,,,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61018608,CA,1190.07
5844,56049812,Jul-15,16000.0,Current,16000.0, 60 months,17.57,402.57,D,D4,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=56049812,CA,2020.65
5845,60515762,Sep-15,18000.0,Current,18000.0, 60 months,,375.14,B,B2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60515762,,1491.39
5846,58613708,Aug-15,,Current,4200.0, 36 months,,140.09,C,C1,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58613708,FL,554.62
5847,60186644,Sep-15,15000.0,Current,15000.0, 36 months,,483.94,B,,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60186644,NC,1919.11
5848,42484658,Mar-15,3100.0,Fully Paid,3100.0, 36 months,13.99,105.94,C,C4,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42484658,IL,3371.23
5849,62449254,Oct-15,20000.0,Current,20000.0, 60 months,,451.9,C,C2,Not Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62449254,CA,1327.5
5850,46285172,Apr-15,18000.0,Late (31-120 days),18000.0, 60 months,16.99,447.25,D,D3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46285172,FL,3113.76
5851,63475109,Oct-15,8000.0,Current,8000.0, 36 months,,268.36,C,C2,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63475109,TN,531.08
5852,65666847,Nov-15,20000.0,Current,20000.0, 36 months,,645.25,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=65666847,IL,623.05
5853,55433280,Aug-15,15000.0,,15000.0, 36 months,13.33,507.8,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55433280,FL,2516.78
5854,50567391,Jun-15,12000.0,Current,12000.0, 60 months,23.99,345.15,F,F3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=50567391,TX,2134.87
5855,52658334,Jun-15,24000.0,Current,24000.0, 60 months,,542.28,C,C2,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=52658334,SC,3236.76
5856,67369337,Dec-15,7500.0,Issued,7500.0, 36 months,,241.16,B,B3,Source Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67369337,,0.0
5857,38436492,Jan-15,10000.0,Late (31-120 days),10000.0, 36 months,13.66,340.13,C,C3,Verified,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38436492,TX,2713.45
